text	label	truth
Let me know the steps for the identity checks	verify_my_identity	verify_my_identity
Are there fees for adding money using an international card	supported_cards_and_currencies	top_up_by_card_charge
What do I need to do for a PIN?	change_pin	get_physical_card
are both visa and mastercard available to me?	supported_cards_and_currencies	visa_or_mastercard
Hi I'm a new customer and tried topping up for the first time today, seems it's not working, the thing shows up as pending since half an hour already! Please fix it!	pending_top_up	pending_top_up
help me obtain a virtual card	getting_virtual_card	getting_virtual_card
If I receive foreign currencies, am I able to exchange them on the app?	exchange_via_app	exchange_via_app
What are your policies for card transfers?	supported_cards_and_currencies	failed_transfer
How do I find the exchange rate?	exchange_rate	exchange_rate
When I put the wrong pin too much, I got blocked, so can you help me unblock my pin	pin_blocked	pin_blocked
What kind of documents do I need for the identity check?	verify_my_identity	verify_my_identity
Why did my top up not work?	top_up_failed	top_up_failed
What cards to do you support to top up.	supported_cards_and_currencies	supported_cards_and_currencies
I was charged for a cash withdrawal.	declined_cash_withdrawal	cash_withdrawal_charge
I think my card payment had been return	declined_card_payment	reverted_card_payment?
Do you know if my top-up has been cancelled?	pending_top_up	top_up_reverted
I have no idea why my card payment did not work.	declined_card_payment	declined_card_payment
Is there currency exchange on this app?	exchange_via_app	exchange_via_app
The ATM didn't let me get any cash	declined_cash_withdrawal	declined_cash_withdrawal
How do I activate a new card?	getting_virtual_card	activate_my_card
Does it cost anything for exchanges?	exchange_rate	exchange_charge
What is the base amount for cross-currency exchanges?	exchange_rate	exchange_charge
I need to change my PIN.	change_pin	change_pin
Do you accept exchanges to EUR?	exchange_via_app	fiat_currency_support
Is it a good time to exchange?	exchange_via_app	exchange_rate
My top up was denied in the app.	top_up_failed	top_up_failed
I'v exhausted all the of times I can try my PIN	pin_blocked	pin_blocked
Can I exchange and hold all fiat currencies?	exchange_via_app	fiat_currency_support
Someone attacked me yesterday and took my things, so I am unable to use the app.  I am in need of some help.	lost_or_stolen_phone	lost_or_stolen_phone
Can you please make my top up go through as soon as possible. I really need the money and it has been pending for an hour already.	pending_top_up	pending_top_up
How many cards can I have for one account?	supported_cards_and_currencies	getting_spare_card
The ATM isn't giving out any money.	declined_cash_withdrawal	declined_cash_withdrawal
Is it possible to tell if my top up has reverted?	pending_top_up	top_up_reverted
Where can I find the card PIN?	change_pin	get_physical_card
How do I deal with a blocked PIN?	pin_blocked	pin_blocked
Can I use Apple Pay to top up?	apple_pay_or_google_pay	apple_pay_or_google_pay
Why would I be charged a fee for card payment?	declined_card_payment	card_payment_fee_charged
I'm not sure where my phone is, I think someone stole it or it's lost.	lost_or_stolen_phone	lost_or_stolen_phone
I transferred money but the recipient says it has not arrived. Why would this be?	balance_not_updated_after_cheque_or_cash_deposit	transfer_not_received_by_recipient
My top up is not working in Apple Pay.	apple_pay_or_google_pay	apple_pay_or_google_pay
What stores will take my credit card as payment?	supported_cards_and_currencies	card_acceptance
How do I set a new pin?	change_pin	change_pin
Cash deposit to my account but it has not appeared.	balance_not_updated_after_cheque_or_cash_deposit	balance_not_updated_after_cheque_or_cash_deposit
What are disposable cards?	supported_cards_and_currencies	get_disposable_virtual_card
I just completed a bank transfer and the balance didn't update	balance_not_updated_after_cheque_or_cash_deposit	balance_not_updated_after_bank_transfer
Was charged an ATM fee despite it being a small withdrawal on the 1st day of the month. I thought I was allowed 200 per month?	declined_cash_withdrawal	cash_withdrawal_charge
If I need more cards, are there any fees?	supported_cards_and_currencies	getting_spare_card
How can I unlock the pin?	pin_blocked	pin_blocked
The app made a mistake and said I made a cash withdrawal.	declined_cash_withdrawal	cash_withdrawal_not_recognised
What are the top-up limits?	top_up_limits	top_up_limits
I would like to know why I was charged twice for my purchase.	declined_card_payment	transaction_charged_twice
How can I top up with Google Pay?	apple_pay_or_google_pay	apple_pay_or_google_pay
I thought cash withdrawals didn't have a fee	declined_cash_withdrawal	cash_withdrawal_charge
How do you verify an identity?	verify_my_identity	verify_my_identity
What are the ways for others to transfer me money?	supported_cards_and_currencies	receiving_money
I was mugged yesterday and they took everything.  I can't access my app.  What are my next steps?	lost_or_stolen_phone	lost_or_stolen_phone
How did you come up with your exchange rates?	exchange_rate	exchange_rate
Someone transferred money to me and it doesn't show	balance_not_updated_after_cheque_or_cash_deposit	pending_transfer
What's the deal? My card was just denied for top up. Why is it not going through?	top_up_failed	top_up_failed
"""""""Hi. I'm a new customer to your system and I think something isn't working right - or maybe it is. Maybe you can confirm. I tried to top up today (my first time ever) and it's been stuck at """"""""pending"""""""" for over an hour now. Is it supposed to do this or is there something wrong in the system?"""""""	top_up_failed	pending_top_up
I would prefer a visa card	supported_cards_and_currencies	visa_or_mastercard
How do I convert currencies with the app?	exchange_via_app	exchange_via_app
Can you assist me with unblocking my PIN? I put it in wrong too many times.	pin_blocked	pin_blocked
Why could I not choose cash at the ATM?	declined_cash_withdrawal	declined_cash_withdrawal
The app doesn't recognize me.	lost_or_stolen_phone	unable_to_verify_identity
My American express is experiencing a problem with apple play with top up, can you fix it?	apple_pay_or_google_pay	apple_pay_or_google_pay
What different ways are there for someone to send me money?	supported_cards_and_currencies	receiving_money
I didn't get all the cash I requested for at the ATM	declined_cash_withdrawal	wrong_amount_of_cash_received
I was taking out funds and was unable to regain my card.	declined_cash_withdrawal	card_swallowed
While I was checking out in the grocery store, I realized I needed cash so I requested some.  However, I noticed there was a fee for this transaction.  Why did I get charged a fee?	declined_cash_withdrawal	cash_withdrawal_charge
Do you know what the restriction of the disposable cards are?	supported_cards_and_currencies	disposable_card_limits
why isnt top up working	top_up_failed	top_up_failed
Can I use my American Express to add money to my account?	supported_cards_and_currencies	supported_cards_and_currencies
Where do I verify my identity?	verify_my_identity	verify_my_identity
I do not wish to verify my identity.	unable_to_verify_identity	why_verify_identity
Can you explain your exchange rate policy to me?	exchange_rate	exchange_rate
Will I get a curreng foreign exchange rate?	exchange_rate	exchange_rate
I want to transfer money to a beneficiery. Why can't I?	supported_cards_and_currencies	beneficiary_not_allowed
How do I update my current residence details?	verify_my_identity	edit_personal_details
Can I use the system Google Pay for top-ups?	apple_pay_or_google_pay	apple_pay_or_google_pay
why is the exchange rate for a Foreign ATM different	exchange_rate	wrong_exchange_rate_for_cash_withdrawal
How do I reset a forgotten passcode, please?	passcode_forgotten	passcode_forgotten
I want a virtual card!	getting_virtual_card	getting_virtual_card
Can I transfer money to my credit card?	supported_cards_and_currencies	topping_up_by_card
My card was topped this morning but I can't see the funds. Why didn't it complete?	balance_not_updated_after_cheque_or_cash_deposit	pending_top_up
I made a bank transfer and my account balance did not show it.	balance_not_updated_after_cheque_or_cash_deposit	balance_not_updated_after_bank_transfer
Which forms of currency are accepted?	exchange_via_app	supported_cards_and_currencies
